Report Download Date: 18-JUN-2026 03:53:14 PM
Username: Invoicing

Inv #,Type,Status,Cat.,Cat. Stn,Flt Date,Brd Flt #,Brd AC Type,Brd Dep.,Brd Dest.,Srv. Date,Srv Flt #,Srv AC Type,Srv Dep.,Srv Dest.,Item code,Service Description,Cabin Class,Item Price,Currency,Ord Qty,Billed Qty,Total Payment,Payment Currency,Vendor Invoice Number,Updated Date/Time,Updated By,Error Codes,Invoice Tags,Comments (Y/N)
SK-7778993,Regular,PA,MA-US,ATL,09-MAY-2026,930,3333,ATL,CPH,09-MAY-2026,930,3333,ATL,CPH,3ATL-550002,"CRW P HB TSU",P,4.19,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66321,F300",N
SK-7778993,Regular,PA,MA-US,ATL,09-MAY-2026,930,3333,ATL,CPH,09-MAY-2026,930,3333,ATL,CPH,2ATL-550020,"CRW P HB A",P,5.57,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66321,F300",N
SK-7778993,Regular,PA,MA-US,ATL,09-MAY-2026,930,3333,ATL,CPH,09-MAY-2026,930,3333,ATL,CPH,4ALL-FOODMATERIAL,"CRW SAS Food Material Cost",P,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"6624,66324",N
SK-7778993,Regular,PA,MA-US,ATL,09-MAY-2026,930,3333,ATL,CPH,09-MAY-2026,930,3333,ATL,CPH,5ATL-37BDX0,"CRW P/K Dummy B",K,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7778993,Regular,PA,MA-US,ATL,09-MAY-2026,930,3333,ATL,CPH,09-MAY-2026,930,3333,ATL,CPH,5ATL-37CDX0,"CRW P/K Dummy C",K,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7778993,Regular,PA,MA-US,ATL,09-MAY-2026,930,3333,ATL,CPH,09-MAY-2026,930,3333,ATL,CPH,8ATL-OVERHEAD-K,"IC K Overhead",K,3,USD,1,0,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4300,66324,F101",N
SK-7778993,Regular,PA,MA-US,ATL,09-MAY-2026,930,3333,ATL,CPH,09-MAY-2026,930,3333,ATL,CPH,5ATL-37ADX0,"CRW P/K Dummy A",K,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7778993,Regular,PA,MA-US,ATL,09-MAY-2026,930,3333,ATL,CPH,09-MAY-2026,930,3333,ATL,CPH,6ATL-9360,"CRW K Line STD Load",K,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7778993,Regular,PA,MA-US,ATL,09-MAY-2026,930,3333,ATL,CPH,09-MAY-2026,930,3333,ATL,CPH,4ATL-463601,"CRW K Water Bottle 0,5L",K,0.35,USD,24,24,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7778993,Regular,PA,MA-US,ATL,09-MAY-2026,930,3333,ATL,CPH,09-MAY-2026,930,3333,ATL,CPH,4ATL-463602,"CRW K Milk Tetra 0,25L",K,1.5,USD,4,4,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66322,F300",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,8ATL-OVERHEAD-C,"IC C Overhead",C,4,USD,32,32,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4300,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9110PH0,"IC C S1 America RG",C,0,USD,28,28,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411061,"IC C S1 HM-A MEAT",C,12.24,USD,14,14,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411081,"IC C S1 HM-C POULTRY",C,7.62,USD,12,12,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411091,"IC C S1 HM-D VEG",C,6.15,USD,8,8,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411111,"IC C S1 HM GARNISH",C,5.28,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9110PY0,"IC C S1 America RG+Total SPML",C,0,USD,32,32,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,4ATL-411080,"IC C S1 CUTLERY",C,1.04,USD,40,40,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411011,"IC C S1 SALAD",C,2.96,USD,3,3,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411021,"IC C S1 SA GARNISH",C,1.5,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411050,"IC C S1+S2 BUTTER",C,0.44,USD,32,32,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,4ATL-411010,"IC C S1 BRD Type 1",C,0.78,USD,24,24,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,4ATL-411020,"IC C S1 BRD Type 2",C,0.94,USD,24,24,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411121,"IC C S1 DE CHEESE",C,24.81,USD,3,3,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411141,"IC C S1 DE CAKE",C,18.95,USD,3,3,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411151,"IC C S1 DE CAKE GARNISH",C,3.64,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411171,"IC C S1 DE FRUIT",C,4.48,USD,3,3,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,4ATL-411050,"IC C STD LIME WEDGES",C,0.95,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"6624,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,4ATL-411060,"IC C STD CELERY STICKS",C,1.35,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"6624,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,4ATL-411070,"IC C STD LEMON SLICES",C,0.93,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"6624,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9110PX0,"IC C S1 America RG+SP-RSP",C,0,USD,30,30,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411041,"IC C S1 ST-A",C,6.2,USD,18,18,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411051,"IC C S1 ST-B",C,6.12,USD,18,18,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411181,"IC C S1 ST GARNISH",C,4.26,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,6ATL-9120,"IC C S2 BRD",C,0,USD,32,32,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,4ATL-412020,"IC C S2 BRD Croissant",C,0.98,USD,32,32,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,4ATL-412010,"IC C S2 BRD Type 1",C,0.8,USD,19,19,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,4ATL-412015,"IC C S2 BRD Type 2",C,0.56,USD,19,19,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9110XP0,"IC C S1 Express Meal Rotation",C,0,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-411010,"IC C S1 TSU",C,0.94,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,4ATL-411080,"IC C S1 CUTLERY",C,1.04,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411191,"IC C S1 SALAD + Garnish",C,0.8,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411221,"IC C S1 ST-A + Garnish",C,6.35,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411231,"IC C S1 ST-B + Garnish",C,6.27,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411125,"IC C S1 CHEESE PLATED",C,3.1,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9140BK0,"IC C S1+S2 BKML",C,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-9120BK1,"IC C S1+S2 Unused BKML 50%",C,19.51,USD,1,4,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324,F200,F200b,F200d",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-9110BK1,"IC C S1+S2 Used BKML 100%",C,39.01,USD,1,0,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324,F101",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9120PX0,"IC C S2 America Short RG+SP-RSP",C,0,USD,30,30,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-412010,"IC C S2 TSU",C,0.54,USD,30,30,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,4ATL-412030,"IC C S2 CUTLERY",C,0.81,USD,30,30,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-412011,"IC C S2 COLD CUTS",C,3.49,USD,30,30,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-412111,"IC C S2 OVERNIGHT OATS",C,2.74,USD,30,30,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-411050,"IC C S1+S2 BUTTER",C,0.44,USD,30,30,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9120VG0,"IC C S2 America VGML",C,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-9120VG0,"IC C S2  VGML",C,13.7,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9110VG0,"IC C S1 VGML",C,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-9110VG0,"IC C S1 VGML",C,25.44,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9110LG0,"IC C S1 LGML",C,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-9110LG0,"IC C S1 LGML",C,26.2,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9120LG0,"IC C S2 America LGML",C,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-9120LG0,"IC C S2  LGML",C,14.11,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9110BY0,"IC C S1 BYML",C,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-9110BY0,"IC C S1 BYML",C,12.15,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9110ME0,"IC C S1 BMML",C,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-9110ME0,"IC C S1 BMML",C,12.24,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,8ATL-OVERHEAD-Y,"IC Y Overhead",Y,3,USD,56,56,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4300,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9220PX0,"IC Y S2 America",Y,0,USD,54,54,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-422010,"IC Y S2 TSU",Y,2.92,USD,54,54,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-422011,"IC Y S2 BREAKFAST PLATE",Y,3.21,USD,54,54,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9210PX0,"IC Y S1",Y,0,USD,54,54,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-421010,"IC Y S1 TSU",Y,2.3,USD,54,54,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-421011,"IC Y S1 ST",Y,2.05,USD,54,54,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-421021,"IC Y/M S1 HM VEG",Y,5.11,USD,22,22,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-421031,"IC Y/M S1 HM MEAT",Y,6.23,USD,32,32,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-421041,"IC Y S1 DE",Y,2.08,USD,54,54,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,6ATL-9210,"IC Y S1 BRD",Y,0,USD,56,56,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,4ATL-421010,"IC Y S1 BRD Type 1",Y,0.8,USD,7,65,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324,F200,F200b",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,6ATL-9220,"IC Y S2 America BRD",Y,0,USD,56,56,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,4ATL-422011,"IC Y S2 BRD Type 1",Y,0.78,USD,7,65,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324,F200,F200b",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9240BK0,"IC Y S1+S2 BKML",Y,0,USD,1,1,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-9210BK1,"IC Y S1+S2 Used BKML 100%",Y,21.72,USD,1,0,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324,F101",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-9220BK1,"IC Y S1+S2 Unused BKML 50%",Y,10.86,USD,1,4,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324,F200,F200b,F200d",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9210LG0,"IC Y S1 LGML",Y,0,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-9210LG0,"IC Y S1 LGML",Y,13.18,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9220LG0,"IC Y S2 America LGML",Y,0,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-9220LG0,"IC Y S2  LGML",Y,7.1,USD,2,2,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,8ATL-OVERHEAD-M,"IC M Overhead",M,2.5,USD,174,174,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4300,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,6ATL-9310,"IC M S1 BRD",M,0,USD,174,174,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,4ATL-431010,"IC M S1 BRD Type 1",M,0.28,USD,21,193,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324,F200,F200b",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9320PX0,"IC M S2 America",M,0,USD,163,163,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-432040,"IC M S2 Toast Veg",M,2.08,USD,163,163,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,4ATL-432010,"IC M S2 JUICE",M,0.59,USD,163,163,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,5ATL-9310PX0,"IC M S1",M,0,USD,161,161,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,3ATL-431010,"IC M S1 TSU",M,0.87,USD,161,161,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-431011,"IC M S1 SALAD",M,0.85,USD,161,161,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
SK-7779997,Regular,PA,MA-US,ATL,10-MAY-2026,930,3333,ATL,CPH,10-MAY-2026,930,3333,ATL,CPH,2ATL-421021,"IC Y/M S1 HM VEG",M,5.11,USD,17,17,0,,,16-JUN-2026 18:13 GMT,Invoicing,,"4310,66324",N
